65.1,11.64
60.6,9.13
38.7,17.46
41.5,15.33
44.4,14.27
62.5,15.57
71.1,18.43
50.2,19.82
47.3,21.72
47.9,22.39
56.6,22.61
63.0,22.61
75.9,22.94
32.6,24.38
8.5,24.59
4.9,25.57
16.9,31.89
20.3,30.81
17.9,31.84
10.9,26.44
3.9,34.02
2.8,24.86
6.4,24.43
13.0,22.48
5.5,22.17
1.5,20.50
4.9,20.45
2.2,21.10
0.0,26.47
0.1,54.35
5.2,27.00
0.0,25.41
0.3,25.88
1.0,47.79
4.1,33.82
3.4,37.38
5.9,31.62
0.0,30.14
0.0,27.03
3.0,28.39
23.1,28.45
27.9,29.42
32.7,29.49
59.3,26.34
72.5,20.51
76.4,18.25
90.6,17.89
85.1,19.29
87.8,17.97
130.3,16.41
52.0,0.02
1.6,-5.71
85.6,-1.79
160.8,11.79
165.7,18.57
168.7,16.53
166.8,19.65
142.3,19.35
82.1,19.50
165.5,24.65
161.5,27.42
155.3,24.12
156.0,16.88
155.4,19.05
152.6,36.87
153.4,26.46
156.6,18.80
155.1,16.50
154.3,15.26
153.7,13.57
153.4,11.98
141.7,-1.33
140.8,-2.00
142.4,-2.30
138.8,1.06
118.2,5.51
112.5,15.97
103.3,17.01
99.5,34.58
84.4,24.52
80.9,19.08
94.0,19.04
122.6,17.06
118.7,14.64
114.7,16.42
98.9,16.98
91.0,16.35
88.1,20.03
86.4,52.30
97.5,21.28
119.3,20.07
113.8,16.56
102.9,15.51
103.3,12.60
112.6,12.48
104.3,11.83
86.0,11.09
56.5,15.84
55.0,17.42
50.9,18.22
49.1,25.73
34.2,25.86
49.2,28.12
51.9,28.73
52.4,27.88
52.9,27.21
59.4,29.61
54.9,24.96
38.1,26.21
25.2,30.04
56.3,29.19
68.1,28.85
58.9,47.54
67.3,32.01
63.2,38.32
19.9,52.63
20.7,34.14
21.7,30.61
27.2,31.94
19.7,33.00
25.3,29.39
25.2,30.50
9.8,35.94
4.5,39.54
0.0,101.28
0.0,81.55
0.0,130.92
0.0,250.53
1.2,113.21
2.2,228.59
0.6,58.66
0.0,44.88
0.0,39.40
0.0,39.07
0.0,36.38
0.8,47.05
1.9,43.10
0.0,47.97
2.1,42.60
6.9,168.68
4.5,45.32
0.1,43.48
3.1,44.89
4.2,35.45
0.0,118.71
0.0,31.21
0.0,34.34
0.0,29.02
0.0,31.09
1.5,26.37
1.2,31.35
2.3,35.10
7.1,35.38
3.2,35.20
7.8,32.89
16.4,31.59
14.7,29.05
24.0,26.47
40.6,25.24
28.9,2.34
1.2,-27.18
1.1,-26.54
1.2,-26.47
1.3,-30.24
1.3,-29.71
1.3,-28.03
1.4,-28.09
1.4,-28.56
1.5,-23.58
22.0,-14.95
45.4,-4.15
126.9,-3.11
126.4,-3.93
5.6,-17.56
14.5,-6.63
13.8,-3.80
86.7,0.34
101.8,2.01
74.5,11.35
80.9,22.45
76.0,5.85
82.0,1.19
66.2,2.14
58.6,2.40
60.0,11.89
63.0,28.27
43.1,33.97
43.8,24.06
40.8,23.33
86.6,20.05
119.8,-0.82
146.8,-1.93
135.0,-3.22
128.6,-2.24
125.2,-1.36
145.7,-0.23
177.1,1.49
176.6,1.55
181.6,12.30
179.1,38.19
138.1,16.33
95.6,16.31
